URL,U ID,Public,Derived View,Parent UID,Domain,Type,Name,Visits,Creation Date,Last Update Date (data),Category,Keywords,Downloads,Owner,Contact Email,License,Publication Stage,Published Version Name,Published Version UID,Data Provided By,Source Link,Department,Dataset Page,routing_approval,api_endpoint,Frequency,capabilities,test,definitionExpression,maxScale,htmlPopupType,copyrightText,geometryType,hasAttachments,Publishing Department,defaultVisibility,id,Spatial Reference wkid,Source,displayField,minScale,currentVersion,Agency,Category Tile,Tags,Microsite,owner_uid,View Moderation Status,provenance
https://data.texas.gov/d/983q-3zqc,983q-3zqc,true,false,,data.texas.gov,dataset,Bid Book Spreadsheet 2016,1,02/05/2016 07:11:00 PM +0000,04/29/2016 01:49:00 PM +0000,,"hub,bid fair",0,LysaH,,,snapshotted,Bid Book Spreadsheet 2016,daek-f7x4,,,,,,https://data.texas.gov/resource/983q-3zqc.json,,,,,,,,,,,,,,,,,,,,,,prci-mgck,Not in Queue,official
https://data.texas.gov/d/5d3u-6xzw,5d3u-6xzw,true,false,,data.texas.gov,dataset,State of Texas Bond Elections,1,10/05/2016 07:52:00 PM +0000,10/31/2016 02:57:00 PM +0000,Government and Taxes,,0,Hong Su,,,snapshotted,State of Texas Bond Elections,mmai-pc3i,,,,,,https://data.texas.gov/resource/5d3u-6xzw.json,,,,,,,,,,,,,,,,,,Texas Comptroller of Public Accounts,Government and Taxes,Government and Taxes,Texas Comptroller of Public Accounts,n5du-digs,Not in Queue,official
https://data.texas.gov/d/urim-tdja,urim-tdja,true,false,,data.texas.gov,dataset,DIR Cooperative Contract Sales Data – 200910 to Present,11,05/13/2014 07:38:00 PM +0000,06/03/2014 11:33:00 AM +0000,,,0,Dave,,,snapshotted,DIR Cooperative Contract Sales Data – Fiscal 2010 to Present,w4x7-gfja,Texas Department of Information Resources,http://www.dir.texas.gov,,,,https://data.texas.gov/resource/urim-tdja.json,,,,,,,,,,,,,,,,,,,,,,2ubv-funn,Not in Queue,official
https://data.texas.gov/d/c7h9-bgfk,c7h9-bgfk,true,false,,data.texas.gov,dataset,Transparency Stars – Approved,1,02/19/2016 04:25:00 PM +0000,12/16/2016 04:27:00 PM +0000,Government and Taxes,,0,Seth,,,snapshotted,Transparency Stars – Approved,ez4t-k8n4,Texas Comptroller of Public Accounts,https://www.comptroller.texas.gov/transparency/local/stars/approved.php,,,,https://data.texas.gov/resource/c7h9-bgfk.json,,,,,,,,,,,,,,,,,,Texas Comptroller of Public Accounts,Government and Taxes,Government and Taxes,Texas Comptroller of Public Accounts,w99m-734m,Not in Queue,official
https://data.texas.gov/d/da75-wre8,da75-wre8,true,false,,data.texas.gov,dataset,Transparency Stars – Approved,1,02/19/2016 04:25:00 PM +0000,01/30/2017 03:40:00 PM +0000,Government and Taxes,,0,Seth,,,snapshotted,Transparency Stars – Approved,ez4t-k8n4,Texas Comptroller of Public Accounts,https://www.comptroller.texas.gov/transparency/local/stars/approved.php,,,,https://data.texas.gov/resource/da75-wre8.json,,,,,,,,,,,,,,,,,,Texas Comptroller of Public Accounts,Government and Taxes,Government and Taxes,Texas Comptroller of Public Accounts,w99m-734m,Not in Queue,official
https://data.texas.gov/d/tv43-uky5,tv43-uky5,true,false,,data.texas.gov,file,Service Alerts PB File,0,10/20/2014 04:45:00 PM +0000,10/20/2014 04:45:00 PM +0000,Capital Metro,"capital metro,transit,gtfs-rt",0,Prasad,,,snapshotted,Service Alerts PB File,nusn-7fcn,Capital Metropolitan Transportation Authority,http://www.capmetro.org/metrolabs/,,,,https://data.texas.gov/resource/tv43-uky5.json,,,,,,,,,,,,,,,,,,,,,Capital Metro,jr8c-ghcr,Not in Queue,official
https://data.texas.gov/d/y2t5-3kpi,y2t5-3kpi,true,false,,data.texas.gov,dataset,"Hotel Occupancy Tax Receipts, Quarterly",3,06/03/2016 04:01:00 PM +0000,12/25/2016 12:23:00 PM +0000,Government and Taxes,"hotel,hotel occupancy tax receipts,hotels,receipts,tax receipts,monthly",0,Seth,,Public Domain,snapshotted,"Hotel Occupancy Tax Receipts, Quarterly",jghs-fiqn,Texas Comptroller of Public Accounts,https://www.comptroller.texas.gov/transparency/local/reports-tools/hotel-receipts/,,,,https://data.texas.gov/resource/y2t5-3kpi.json,,,,,,,,,,,,,,,,,,Texas Comptroller of Public Accounts,Government and Taxes,Government and Taxes,Texas Comptroller of Public Accounts,w99m-734m,Not in Queue,official
https://data.texas.gov/d/65d2-yd36,65d2-yd36,true,false,,data.texas.gov,dataset,Key Economic Indicators,1,03/16/2016 01:20:00 PM +0000,01/19/2017 08:55:00 PM +0000,Business and Economy,"consumer confidence,cpi,nonfarm employment,unemployment rate,housing permits,case shiller home price index,state sales tax collections,cigarette tax stamps,home sales,nymex,natural gas production,crude oil production,rig count",0,Seth,,,snapshotted,Key Economic Indicators,karz-jr5v,Texas Comptroller of Public Accounts,https://www.comptroller.texas.gov/economy/key-indicators/,,,,https://data.texas.gov/resource/65d2-yd36.json,,,,,,,,,,,,,,,,,,Texas Comptroller of Public Accounts,Business and Economy,Business and Economy,Texas Comptroller of Public Accounts,w99m-734m,Not in Queue,official
https://data.texas.gov/d/v9zz-p9kj,v9zz-p9kj,true,false,,data.texas.gov,dataset,Transparency Stars – Approved,1,02/19/2016 04:25:00 PM +0000,01/30/2017 04:07:00 PM +0000,Government and Taxes,,0,Seth,,,snapshotted,Transparency Stars – Approved,ez4t-k8n4,Texas Comptroller of Public Accounts,https://www.comptroller.texas.gov/transparency/local/stars/approved.php,,,,https://data.texas.gov/resource/v9zz-p9kj.json,,,,,,,,,,,,,,,,,,Texas Comptroller of Public Accounts,,Government and Taxes,Texas Comptroller of Public Accounts,w99m-734m,Not in Queue,official
https://data.texas.gov/d/2ans-vekh,2ans-vekh,true,false,,data.texas.gov,dataset,Bid Book Spreadsheet 2016,1,02/05/2016 07:11:00 PM +0000,04/29/2016 02:04:00 PM +0000,,"hub,bid fair",0,LysaH,,,snapshotted,Bid Book Spreadsheet 2016,daek-f7x4,,,,,,https://data.texas.gov/resource/2ans-vekh.json,,,,,,,,,,,,,,,,,,,,,,prci-mgck,Not in Queue,official
https://data.texas.gov/d/rgk6-vk7y,rgk6-vk7y,true,false,,data.texas.gov,dataset,Transparency Stars – Approved,1,02/19/2016 04:25:00 PM +0000,11/17/2016 09:31:00 PM +0000,Government and Taxes,,0,Seth,,,snapshotted,Transparency Stars – Approved,ez4t-k8n4,Texas Comptroller of Public Accounts,https://www.comptroller.texas.gov/transparency/local/stars/approved.php,,,,https://data.texas.gov/resource/rgk6-vk7y.json,,,,,,,,,,,,,,,,,,Texas Comptroller of Public Accounts,Government and Taxes,Government and Taxes,Texas Comptroller of Public Accounts,w99m-734m,Not in Queue,official
https://data.texas.gov/d/bi75-xmnc,bi75-xmnc,true,false,,data.texas.gov,file,Vehicle Positions JSON File,0,09/18/2015 02:09:00 PM +0000,09/18/2015 02:09:00 PM +0000,Capital Metro,"capital metro,gtfs,gtfs-rt",0,CMTA GTFS,,,snapshotted,Vehicle Positions JSON File,cuc7-ywmd,,http://www.capmetro.org,,,,https://data.texas.gov/resource/bi75-xmnc.json,,,,,,,,,,,,,,,,,,,,,Capital Metro,278j-5a4w,Not in Queue,official
https://data.texas.gov/d/9h9a-857m,9h9a-857m,true,false,,data.texas.gov,file,Vehicle Positions JSON File,0,09/18/2015 02:09:00 PM +0000,09/18/2015 02:09:00 PM +0000,Capital Metro,"capital metro,gtfs,gtfs-rt",0,CMTA GTFS,,,snapshotted,Vehicle Positions JSON File,cuc7-ywmd,,http://www.capmetro.org,,,,https://data.texas.gov/resource/9h9a-857m.json,,,,,,,,,,,,,,,,,,,,,Capital Metro,278j-5a4w,Not in Queue,official
https://data.texas.gov/d/catm-2rp3,catm-2rp3,true,false,,data.texas.gov,dataset,Bid Book Spreadsheet 2016,1,02/05/2016 07:11:00 PM +0000,04/28/2016 11:09:00 PM +0000,,"hub,bid fair",0,LysaH,,,snapshotted,Bid Book Spreadsheet 2016,daek-f7x4,,,,,,https://data.texas.gov/resource/catm-2rp3.json,,,,,,,,,,,,,,,,,,,,,,prci-mgck,Not in Queue,official
https://data.texas.gov/d/9r2f-t7fv,9r2f-t7fv,true,false,,data.texas.gov,dataset,"Hotel Occupancy Tax Receipts, Monthly",1,05/26/2016 06:28:00 PM +0000,06/03/2016 07:38:00 PM +0000,,"hotel,hotel occupancy tax receipts,hotels,receipts,tax receipts,monthly",0,Seth,,,snapshotted,"Hotel Occupancy Tax Receipts, Monthly",gd9b-j2sk,Texas Comptroller of Public Accounts,http://comptroller.texas.gov,,,,https://data.texas.gov/resource/9r2f-t7fv.json,,,,,,,,,,,,,,,,,,,,,Texas Comptroller of Public Accounts,w99m-734m,Not in Queue,official
https://data.texas.gov/d/exxk-4u62,exxk-4u62,true,false,,data.texas.gov,file,Vehicle Positions JSON File,0,09/18/2015 02:09:00 PM +0000,09/18/2015 02:09:00 PM +0000,Capital Metro,"capital metro,gtfs,gtfs-rt",0,CMTA GTFS,,,snapshotted,Vehicle Positions JSON File,cuc7-ywmd,,http://www.capmetro.org,,,,https://data.texas.gov/resource/exxk-4u62.json,,,,,,,,,,,,,,,,,,,,,Capital Metro,278j-5a4w,Not in Queue,official
https://data.texas.gov/d/9mcy-9yzw,9mcy-9yzw,true,false,,data.texas.gov,file,Vehicle Positions JSON File,0,09/18/2015 02:09:00 PM +0000,09/18/2015 02:09:00 PM +0000,Capital Metro,"capital metro,gtfs,gtfs-rt",0,CMTA GTFS,,,snapshotted,Vehicle Positions JSON File,cuc7-ywmd,,http://www.capmetro.org,,,,https://data.texas.gov/resource/9mcy-9yzw.json,,,,,,,,,,,,,,,,,,,,,Capital Metro,278j-5a4w,Not in Queue,official
https://data.texas.gov/d/tt48-dntd,tt48-dntd,true,false,,data.texas.gov,dataset,Transparency Stars – Approved,2,02/19/2016 04:25:00 PM +0000,12/13/2016 04:29:00 PM +0000,Government and Taxes,,0,Seth,,,snapshotted,Transparency Stars – Approved,ez4t-k8n4,Texas Comptroller of Public Accounts,https://www.comptroller.texas.gov/transparency/local/stars/approved.php,,,,https://data.texas.gov/resource/tt48-dntd.json,,,,,,,,,,,,,,,,,,Texas Comptroller of Public Accounts,Government and Taxes,Government and Taxes,Texas Comptroller of Public Accounts,w99m-734m,Not in Queue,official
https://data.texas.gov/d/44rb-itw9,44rb-itw9,true,false,,data.texas.gov,file,Service Alerts PB File,0,10/20/2014 04:45:00 PM +0000,10/20/2014 04:45:00 PM +0000,Capital Metro,"capital metro,transit,gtfs-rt",0,Prasad,,,snapshotted,Service Alerts PB File,nusn-7fcn,Capital Metropolitan Transportation Authority,http://www.capmetro.org/metrolabs/,,,,https://data.texas.gov/resource/44rb-itw9.json,,,,,,,,,,,,,,,,,,,,,Capital Metro,jr8c-ghcr,Not in Queue,official
https://data.texas.gov/d/xwtz-ssjg,xwtz-ssjg,true,false,,data.texas.gov,file,Vehicle Positions JSON File,1,09/18/2015 02:09:00 PM +0000,09/18/2015 02:09:00 PM +0000,Capital Metro,"capital metro,gtfs,gtfs-rt",0,CMTA GTFS,,,snapshotted,Vehicle Positions JSON File,cuc7-ywmd,,http://www.capmetro.org,,,,https://data.texas.gov/resource/xwtz-ssjg.json,,,,,,,,,,,,,,,,,,,,,Capital Metro,278j-5a4w,Not in Queue,official
https://data.texas.gov/d/7mym-ezfz,7mym-ezfz,true,false,,data.texas.gov,file,Service Alerts PB File,0,10/20/2014 04:45:00 PM +0000,10/20/2014 04:45:00 PM +0000,Capital Metro,"capital metro,transit,gtfs-rt",0,Prasad,,,snapshotted,Service Alerts PB File,nusn-7fcn,Capital Metropolitan Transportation Authority,http://www.capmetro.org/metrolabs/,,,,https://data.texas.gov/resource/7mym-ezfz.json,,,,,,,,,,,,,,,,,,,,,Capital Metro,jr8c-ghcr,Not in Queue,official
https://data.texas.gov/d/s8zp-x899,s8zp-x899,true,false,,data.texas.gov,file,Service Alerts PB File,0,10/20/2014 04:45:00 PM +0000,10/20/2014 04:45:00 PM +0000,Capital Metro,"capital metro,transit,gtfs-rt",0,Prasad,,,snapshotted,Service Alerts PB File,nusn-7fcn,Capital Metropolitan Transportation Authority,http://www.capmetro.org/metrolabs/,,,,https://data.texas.gov/resource/s8zp-x899.json,,,,,,,,,,,,,,,,,,,,,Capital Metro,jr8c-ghcr,Not in Queue,official
https://data.texas.gov/d/4wv7-paj8,4wv7-paj8,true,false,,data.texas.gov,file,Vehicle Positions JSON File,0,09/18/2015 02:09:00 PM +0000,09/18/2015 02:09:00 PM +0000,Capital Metro,"capital metro,gtfs,gtfs-rt",0,CMTA GTFS,,,snapshotted,Vehicle Positions JSON File,cuc7-ywmd,,http://www.capmetro.org,,,,https://data.texas.gov/resource/4wv7-paj8.json,,,,,,,,,,,,,,,,,,,,,Capital Metro,278j-5a4w,Not in Queue,official
https://data.texas.gov/d/kb3n-dn29,kb3n-dn29,true,false,,data.texas.gov,dataset,Transparency Stars – Approved,1,02/19/2016 04:25:00 PM +0000,01/10/2017 06:30:00 PM +0000,Government and Taxes,,0,Seth,,,snapshotted,Transparency Stars – Approved,ez4t-k8n4,Texas Comptroller of Public Accounts,https://www.comptroller.texas.gov/transparency/local/stars/approved.php,,,,https://data.texas.gov/resource/kb3n-dn29.json,,,,,,,,,,,,,,,,,,Texas Comptroller of Public Accounts,Government and Taxes,Government and Taxes,Texas Comptroller of Public Accounts,w99m-734m,Not in Queue,official
https://data.texas.gov/d/vq6f-cj6m,vq6f-cj6m,true,false,,data.texas.gov,file,Vehicle Positions JSON File,0,09/18/2015 02:09:00 PM +0000,09/18/2015 02:09:00 PM +0000,Capital Metro,"capital metro,gtfs,gtfs-rt",0,CMTA GTFS,,,snapshotted,Vehicle Positions JSON File,cuc7-ywmd,,http://www.capmetro.org,,,,https://data.texas.gov/resource/vq6f-cj6m.json,,,,,,,,,,,,,,,,,,,,,Capital Metro,278j-5a4w,Not in Queue,official
https://data.texas.gov/d/6dsc-5i6s,6dsc-5i6s,true,false,,data.texas.gov,file,Service Alerts PB File,0,10/20/2014 04:45:00 PM +0000,10/20/2014 04:45:00 PM +0000,Capital Metro,"capital metro,transit,gtfs-rt",0,Prasad,,,snapshotted,Service Alerts PB File,nusn-7fcn,Capital Metropolitan Transportation Authority,http://www.capmetro.org/metrolabs/,,,,https://data.texas.gov/resource/6dsc-5i6s.json,,,,,,,,,,,,,,,,,,,,,Capital Metro,jr8c-ghcr,Not in Queue,official
https://data.texas.gov/d/x3yh-zrhs,x3yh-zrhs,true,false,,data.texas.gov,dataset,Home Page Stories,2,04/25/2014 08:16:00 PM +0000,06/18/2014 05:31:00 AM +0000,,,0,Darrell Cabales,,,snapshotted,Home Page Stories,vh8u-9jiz,,,,,,https://data.texas.gov/resource/x3yh-zrhs.json,,,,,,,,,,,,,,,,,,,,,,zs8p-j3v5,Not in Queue,community
https://data.texas.gov/d/7jt9-xec8,7jt9-xec8,true,false,,data.texas.gov,file,Vehicle Positions JSON File,0,09/18/2015 02:09:00 PM +0000,09/18/2015 02:09:00 PM +0000,Capital Metro,"capital metro,gtfs,gtfs-rt",0,CMTA GTFS,,,snapshotted,Vehicle Positions JSON File,cuc7-ywmd,,http://www.capmetro.org,,,,https://data.texas.gov/resource/7jt9-xec8.json,,,,,,,,,,,,,,,,,,,,,Capital Metro,278j-5a4w,Not in Queue,official
https://data.texas.gov/d/7hyf-9vwc,7hyf-9vwc,true,false,,data.texas.gov,file,Vehicle Positions JSON File,0,09/18/2015 02:09:00 PM +0000,09/18/2015 02:09:00 PM +0000,Capital Metro,"capital metro,gtfs,gtfs-rt",0,CMTA GTFS,,,snapshotted,Vehicle Positions JSON File,cuc7-ywmd,,http://www.capmetro.org,,,,https://data.texas.gov/resource/7hyf-9vwc.json,,,,,,,,,,,,,,,,,,,,,Capital Metro,278j-5a4w,Not in Queue,official
https://data.texas.gov/d/j8iq-keyb,j8iq-keyb,true,false,,data.texas.gov,file,Service Alerts PB File,0,10/20/2014 04:45:00 PM +0000,10/20/2014 04:45:00 PM +0000,Capital Metro,"capital metro,transit,gtfs-rt",0,Prasad,,,snapshotted,Service Alerts PB File,nusn-7fcn,Capital Metropolitan Transportation Authority,http://www.capmetro.org/metrolabs/,,,,https://data.texas.gov/resource/j8iq-keyb.json,,,,,,,,,,,,,,,,,,,,,Capital Metro,jr8c-ghcr,Not in Queue,official
https://data.texas.gov/d/bv2e-fxgg,bv2e-fxgg,true,false,,data.texas.gov,file,Service Alerts PB File,0,10/20/2014 04:45:00 PM +0000,10/20/2014 04:45:00 PM +0000,Capital Metro,"capital metro,transit,gtfs-rt",0,Prasad,,,snapshotted,Service Alerts PB File,nusn-7fcn,Capital Metropolitan Transportation Authority,http://www.capmetro.org/metrolabs/,,,,https://data.texas.gov/resource/bv2e-fxgg.json,,,,,,,,,,,,,,,,,,,,,Capital Metro,jr8c-ghcr,Not in Queue,official
https://data.texas.gov/d/rpks-m8kk,rpks-m8kk,true,false,,data.texas.gov,file,Service Alerts PB File,0,10/20/2014 04:45:00 PM +0000,10/20/2014 04:45:00 PM +0000,Capital Metro,"capital metro,transit,gtfs-rt",0,Prasad,,,snapshotted,Service Alerts PB File,nusn-7fcn,Capital Metropolitan Transportation Authority,http://www.capmetro.org/metrolabs/,,,,https://data.texas.gov/resource/rpks-m8kk.json,,,,,,,,,,,,,,,,,,,,,Capital Metro,jr8c-ghcr,Not in Queue,official
https://data.texas.gov/d/wud2-zzzz,wud2-zzzz,true,false,,data.texas.gov,file,Vehicle Positions JSON File,0,09/18/2015 02:09:00 PM +0000,09/18/2015 02:09:00 PM +0000,Capital Metro,"capital metro,gtfs,gtfs-rt",0,CMTA GTFS,,,snapshotted,Vehicle Positions JSON File,cuc7-ywmd,,http://www.capmetro.org,,,,https://data.texas.gov/resource/wud2-zzzz.json,,,,,,,,,,,,,,,,,,,,,Capital Metro,278j-5a4w,Not in Queue,official
https://data.texas.gov/d/j8q7-gydu,j8q7-gydu,true,false,,data.texas.gov,file,Service Alerts PB File,0,10/20/2014 04:45:00 PM +0000,10/20/2014 04:45:00 PM +0000,Capital Metro,"capital metro,transit,gtfs-rt",0,Prasad,,,snapshotted,Service Alerts PB File,nusn-7fcn,Capital Metropolitan Transportation Authority,http://www.capmetro.org/metrolabs/,,,,https://data.texas.gov/resource/j8q7-gydu.json,,,,,,,,,,,,,,,,,,,,,Capital Metro,jr8c-ghcr,Not in Queue,official
https://data.texas.gov/d/6qhk-3xi6,6qhk-3xi6,true,false,,data.texas.gov,file,Service Alerts PB File,0,10/20/2014 04:45:00 PM +0000,10/20/2014 04:45:00 PM +0000,Capital Metro,"capital metro,transit,gtfs-rt",0,Prasad,,,snapshotted,Service Alerts PB File,nusn-7fcn,Capital Metropolitan Transportation Authority,http://www.capmetro.org/metrolabs/,,,,https://data.texas.gov/resource/6qhk-3xi6.json,,,,,,,,,,,,,,,,,,,,,Capital Metro,jr8c-ghcr,Not in Queue,official
https://data.texas.gov/d/wc7d-iwrq,wc7d-iwrq,true,false,,data.texas.gov,file,GTFS,0,02/11/2015 07:19:00 PM +0000,02/11/2015 07:19:00 PM +0000,Capital Metro,"capital metro,transit,gtfs,schedule data",0,CMTA GTFS,,,snapshotted,GTFS,r4v4-vz24,Capital Metropolitan Transportation Authority,http://www.capmetro.org/metrolabs/,,,,https://data.texas.gov/resource/wc7d-iwrq.json,,,,,,,,,,,,,,,,,,Capital Metro,Transportation,,Capital Metro,278j-5a4w,Not in Queue,official
https://data.texas.gov/d/wkx2-q3vq,wkx2-q3vq,true,false,,data.texas.gov,file,GTFS,0,02/11/2015 07:19:00 PM +0000,02/11/2015 07:19:00 PM +0000,Capital Metro,"capital metro,transit,gtfs,schedule data",0,CMTA GTFS,,,snapshotted,GTFS,r4v4-vz24,Capital Metropolitan Transportation Authority,http://www.capmetro.org/metrolabs/,,,,https://data.texas.gov/resource/wkx2-q3vq.json,,,,,,,,,,,,,,,,,,Capital Metro,Transportation,,Capital Metro,278j-5a4w,Not in Queue,official
https://data.texas.gov/d/sh4e-2yvp,sh4e-2yvp,true,false,,data.texas.gov,file,GTFS,0,02/11/2015 07:19:00 PM +0000,02/11/2015 07:19:00 PM +0000,Capital Metro,"capital metro,transit,gtfs,schedule data",0,CMTA GTFS,,,snapshotted,GTFS,r4v4-vz24,Capital Metropolitan Transportation Authority,http://www.capmetro.org/metrolabs/,,,,https://data.texas.gov/resource/sh4e-2yvp.json,,,,,,,,,,,,,,,,,,Capital Metro,Transportation,,Capital Metro,278j-5a4w,Not in Queue,official
https://data.texas.gov/d/4fi9-yzuk,4fi9-yzuk,true,false,,data.texas.gov,file,GTFS,0,02/11/2015 07:19:00 PM +0000,02/11/2015 07:19:00 PM +0000,Capital Metro,"capital metro,transit,gtfs,schedule data",0,CMTA GTFS,,,snapshotted,GTFS,r4v4-vz24,Capital Metropolitan Transportation Authority,http://www.capmetro.org/metrolabs/,,,,https://data.texas.gov/resource/4fi9-yzuk.json,,,,,,,,,,,,,,,,,,Capital Metro,Transportation,,Capital Metro,278j-5a4w,Not in Queue,official
https://data.texas.gov/d/pt2c-935t,pt2c-935t,true,false,,data.texas.gov,file,GTFS,0,02/11/2015 07:19:00 PM +0000,02/11/2015 07:19:00 PM +0000,Capital Metro,"capital metro,transit,gtfs,schedule data",0,CMTA GTFS,,,snapshotted,GTFS,r4v4-vz24,Capital Metropolitan Transportation Authority,http://www.capmetro.org/metrolabs/,,,,https://data.texas.gov/resource/pt2c-935t.json,,,,,,,,,,,,,,,,,,Capital Metro,Transportation,,Capital Metro,278j-5a4w,Not in Queue,official
https://data.texas.gov/d/mipu-btd2,mipu-btd2,true,false,,data.texas.gov,file,GTFS,0,02/11/2015 07:19:00 PM +0000,02/11/2015 07:19:00 PM +0000,Capital Metro,"capital metro,transit,gtfs,schedule data",0,CMTA GTFS,,,snapshotted,GTFS,r4v4-vz24,Capital Metropolitan Transportation Authority,http://www.capmetro.org/metrolabs/,,,,https://data.texas.gov/resource/mipu-btd2.json,,,,,,,,,,,,,,,,,,Capital Metro,Transportation,,Capital Metro,278j-5a4w,Not in Queue,official
https://data.texas.gov/d/5y5y-82nu,5y5y-82nu,true,false,,data.texas.gov,file,GTFS,0,02/11/2015 07:19:00 PM +0000,02/11/2015 07:19:00 PM +0000,Capital Metro,"capital metro,transit,gtfs,schedule data",0,CMTA GTFS,,,snapshotted,GTFS,r4v4-vz24,Capital Metropolitan Transportation Authority,http://www.capmetro.org/metrolabs/,,,,https://data.texas.gov/resource/5y5y-82nu.json,,,,,,,,,,,,,,,,,,Capital Metro,Transportation,,Capital Metro,278j-5a4w,Not in Queue,official
https://data.texas.gov/d/e7gt-3wnz,e7gt-3wnz,true,false,,data.texas.gov,file,GTFS,0,02/11/2015 07:19:00 PM +0000,02/11/2015 07:19:00 PM +0000,Capital Metro,"capital metro,transit,gtfs,schedule data",0,CMTA GTFS,,,snapshotted,GTFS,r4v4-vz24,Capital Metropolitan Transportation Authority,http://www.capmetro.org/metrolabs/,,,,https://data.texas.gov/resource/e7gt-3wnz.json,,,,,,,,,,,,,,,,,,Capital Metro,Transportation,,Capital Metro,278j-5a4w,Not in Queue,official
